Date,ASII.JK,ADRO.JK,ANTM.JK,MDKA.JK,BMRI.JK,INDF.JK,^JKSE
2024-06-03,3868.26513671875,1436.6514892578125,1400.2794189453125,2740.0,4990.35009765625,5591.7705078125,7036.19091796875
2024-06-04,3937.034423828125,1431.748291015625,1371.7022705078125,2650.0,5031.25439453125,5637.9833984375,7099.31201171875
2024-06-05,3954.226318359375,1407.23193359375,1276.4451904296875,2420.0,4908.541015625,5661.08984375,6947.669921875
2024-06-06,3919.84228515625,1397.4256591796875,1252.630859375,2460.0,5051.70703125,5730.40966796875,6974.89697265625
2024-06-07,3919.84228515625,1392.522216796875,1238.34228515625,2500.0,5133.51611328125,5730.40966796875,6897.9501953125
2024-06-10,3876.861328125,1348.39306640625,1181.1881103515625,2460.0,5133.51611328125,5707.30322265625,6921.5478515625
2024-06-11,3739.32275390625,1333.6834716796875,1195.4766845703125,2450.0,5010.80224609375,5661.08984375,6855.69091796875
2024-06-12,3747.9189453125,1368.006103515625,1209.7652587890625,2380.0,4847.18408203125,5730.40966796875,6850.09716796875
2024-06-13,3833.880615234375,1363.1029052734375,1195.4766845703125,2370.0,4806.27978515625,5661.08984375,6831.56396484375
2024-06-14,3799.495849609375,1363.1029052734375,1152.6109619140625,2270.0,4704.0185546875,5614.876953125,6734.83203125
2024-06-19,3825.28466796875,1304.2637939453125,1157.373779296875,2310.0,4704.0185546875,5476.23828125,6726.9189453125
2024-06-20,3825.28466796875,1338.5865478515625,1157.373779296875,2300.0,4867.63671875,5476.23828125,6819.32080078125
2024-06-21,3859.6689453125,1338.5865478515625,1171.662353515625,2310.0,5010.80224609375,5522.451171875,6879.97802734375
2024-06-24,3808.092041015625,1333.6834716796875,1190.7137451171875,2320.0,4908.541015625,5476.23828125,6889.1650390625
2024-06-25,3782.303466796875,1328.780029296875,1166.8995361328125,2400.0,4847.18408203125,5499.3447265625,6882.7041015625
2024-06-26,3799.495849609375,1348.39306640625,1157.373779296875,2340.0,4785.82763671875,5453.1318359375,6905.64208984375
2024-06-27,3808.092041015625,1348.39306640625,1171.662353515625,2360.0,4908.541015625,5568.6640625,6967.951171875
2024-06-28,3833.880615234375,1368.006103515625,1190.7137451171875,2380.0,5031.25439453125,5614.876953125,7063.5771484375
2024-07-01,3971.418701171875,1372.9093017578125,1243.105224609375,2460.0,5113.0634765625,5637.9833984375,7139.6259765625
2024-07-02,3894.05322265625,1392.522216796875,1233.5794677734375,2460.0,5072.15869140625,5637.9833984375,7125.14208984375
2024-07-03,3928.4384765625,1417.03857421875,1252.630859375,2440.0,5092.61181640625,5637.9833984375,7196.7548828125
2024-07-04,3911.24560546875,1402.328857421875,1262.1566162109375,2470.0,5113.0634765625,5614.876953125,7220.88916015625
2024-07-05,3937.034423828125,1426.8450927734375,1247.8680419921875,2440.0,5256.2294921875,5661.08984375,7253.3720703125
2024-07-08,3988.61083984375,1421.94189453125,1300.259521484375,2480.0,5092.61181640625,5730.40966796875,7250.97705078125
2024-07-09,3919.84228515625,1421.94189453125,1281.2080078125,2440.0,5215.32470703125,5746.8291015625,7269.80078125
2024-07-10,3902.6494140625,1421.94189453125,1281.2080078125,2420.0,5215.32470703125,5795.12158203125,7287.0419921875
2024-07-11,3876.861328125,1402.328857421875,1295.49658203125,2400.0,5235.77685546875,5722.6826171875,7300.4072265625
2024-07-12,3902.6494140625,1387.619140625,1295.49658203125,2400.0,5256.2294921875,5746.8291015625,7327.580078125
2024-07-15,3842.476806640625,1407.23193359375,1285.970947265625,2320.0,5194.8720703125,5770.9755859375,7278.86279296875
2024-07-16,3765.111572265625,1407.23193359375,1276.4451904296875,2390.0,5194.8720703125,5746.8291015625,7224.29296875
2024-07-17,3833.880615234375,1421.94189453125,1314.5479736328125,2420.0,5276.681640625,5843.41455078125,7224.2177734375
2024-07-18,3902.6494140625,1485.68408203125,1309.78515625,2420.0,5358.49072265625,5867.56103515625,7321.07080078125
2024-07-19,3894.05322265625,1520.0067138671875,1285.970947265625,2340.0,5338.0380859375,5867.56103515625,7294.4951171875
2024-07-22,3885.45751953125,1564.135986328125,1276.4451904296875,2390.0,5481.2041015625,5819.26806640625,7321.97607421875
2024-07-23,3825.28466796875,1534.7164306640625,1252.630859375,2380.0,5419.84716796875,5891.70703125,7313.85693359375
2024-07-24,3894.05322265625,1554.3294677734375,1247.8680419921875,2410.0,5297.1337890625,5795.12158203125,7262.7587890625
2024-07-25,3859.6689453125,1534.7164306640625,1219.2908935546875,2430.0,5378.94287109375,5891.70703125,7240.27685546875
2024-07-26,3962.822509765625,1559.2327880859375,1233.5794677734375,2390.0,5358.49072265625,5915.853515625,7288.1669921875
2024-07-29,3962.822509765625,1559.2327880859375,1247.8680419921875,2400.0,5297.1337890625,5867.56103515625,7288.89697265625
2024-07-30,3902.6494140625,1583.7489013671875,1238.34228515625,2440.0,5297.1337890625,5843.41455078125,7241.86376953125
2024-07-31,4057.38037109375,1578.8458251953125,1252.630859375,2460.0,5235.77685546875,5915.853515625,7255.76220703125
2024-08-01,4074.572021484375,1593.5555419921875,1281.2080078125,2440.0,5522.10888671875,5940.0,7325.98486328125
2024-08-02,4031.591552734375,1627.878173828125,1281.2080078125,2350.0,5563.01318359375,5891.70703125,7308.123046875
2024-08-05,3919.84228515625,1515.1033935546875,1224.0538330078125,2190.0,5378.94287109375,5843.41455078125,7059.65283203125
2024-08-06,3962.822509765625,1559.2327880859375,1233.5794677734375,2200.0,5419.84716796875,5891.70703125,7129.21484375
2024-08-07,3980.0146484375,1583.7489013671875,1233.5794677734375,2200.0,5542.56103515625,5915.853515625,7212.130859375
2024-08-08,4074.572021484375,1564.135986328125,1209.7652587890625,2180.0,5563.01318359375,6012.43896484375,7195.12109375
2024-08-09,4091.764404296875,1559.2327880859375,1224.0538330078125,2210.0,5603.91748046875,6060.7314453125,7256.99609375
2024-08-12,4091.764404296875,1588.6522216796875,1247.8680419921875,2290.0,5644.822265625,6036.5849609375,7297.625
2024-08-13,4091.764404296875,1583.7489013671875,1247.8680419921875,2320.0,5726.63134765625,6109.0244140625,7356.63818359375
2024-08-14,4203.5146484375,1578.8458251953125,1243.105224609375,2360.0,5787.98779296875,6278.048828125,7436.0390625
2024-08-15,4203.5146484375,1573.9425048828125,1319.3109130859375,2340.0,5747.08349609375,6253.90234375,7409.5009765625
2024-08-16,4272.283203125,1608.26513671875,1390.753662109375,2300.0,5787.98779296875,6302.19482421875,7432.08984375
2024-08-19,4319.5625,1608.26513671875,1400.2794189453125,2340.0,5849.3447265625,6229.755859375,7466.8310546875
2024-08-20,4405.5244140625,1603.3619384765625,1405.042236328125,2340.0,5890.2490234375,6302.19482421875,7533.98486328125
2024-08-21,4362.54296875,1598.4588623046875,1400.2794189453125,2350.0,5931.1533203125,6398.7802734375,7554.5927734375
2024-08-22,4298.07275390625,1647.4913330078125,1371.7022705078125,2290.0,5767.53564453125,6422.9267578125,7488.67578125
2024-08-23,4384.03369140625,1701.4268798828125,1381.22802734375,2320.0,5767.53564453125,6471.21923828125,7544.2978515625
2024-08-26,4427.01416015625,1711.2333984375,1409.80517578125,2470.0,5767.53564453125,6616.09716796875,7606.19482421875
2024-08-27,4427.01416015625,1725.9432373046875,1400.2794189453125,2450.0,5747.08349609375,6567.8046875,7597.880859375
2024-08-28,4319.5625,1730.846435546875,1381.22802734375,2480.0,5910.70166015625,6591.951171875,7658.875
2024-08-29,4362.54296875,1725.9432373046875,1343.1251220703125,2400.0,5808.43994140625,6567.8046875,7627.60400390625
2024-08-30,4384.03369140625,1745.5562744140625,1324.07373046875,2360.0,5828.892578125,6616.09716796875,7670.73291015625
2024-09-02,4469.99462890625,1770.0723876953125,1328.8365478515625,2370.0,5890.2490234375,6495.36572265625,7694.52978515625
2024-09-03,4405.5244140625,1765.1693115234375,1305.0223388671875,2360.0,5787.98779296875,6543.658203125,7616.52099609375
2024-09-04,4341.05322265625,1745.5562744140625,1281.2080078125,2280.0,5869.796875,6471.21923828125,7672.89599609375
2024-09-05,4362.54296875,1740.6529541015625,1281.2080078125,2280.0,5869.796875,6736.8291015625,7681.04296875
2024-09-06,4341.05322265625,1701.4268798828125,1271.682373046875,2280.0,5931.1533203125,6785.12158203125,7721.84619140625
2024-09-09,4319.5625,1711.2333984375,1257.393798828125,2260.0,5931.1533203125,6688.53662109375,7702.73876953125
2024-09-10,4319.5625,1711.2333984375,1257.393798828125,2260.0,5931.1533203125,6809.26806640625,7761.38818359375
2024-09-11,4319.5625,1725.9432373046875,1252.630859375,2260.0,6033.4150390625,6760.9755859375,7760.955078125
2024-09-12,4319.5625,1887.7503662109375,1281.2080078125,2300.0,5972.05810546875,6905.853515625,7798.15380859375
2024-09-13,4362.54296875,1799.4920654296875,1271.682373046875,2290.0,5951.60595703125,6857.560546875,7812.130859375
2024-09-17,4362.54296875,1843.62109375,1314.5479736328125,2300.0,6074.3193359375,6857.560546875,7831.77880859375
2024-09-18,4512.9755859375,1789.6854248046875,1300.259521484375,2280.0,6053.8671875,6833.41455078125,7829.134765625
2024-09-19,4534.46630859375,1794.5885009765625,1309.78515625,2270.0,6053.8671875,6833.41455078125,7905.39013671875
2024-09-20,4491.48583984375,1809.29833984375,1305.0223388671875,2260.0,5972.05810546875,6905.853515625,7743.00390625
2024-09-23,4491.48583984375,1814.201904296875,1328.8365478515625,2290.0,6094.77197265625,6857.560546875,7775.73095703125
2024-09-24,4534.46630859375,1833.8145751953125,1343.1251220703125,2340.0,6074.3193359375,6930.0,7778.4912109375
2024-09-25,4491.48583984375,1809.29833984375,1371.7022705078125,2450.0,5890.2490234375,6930.0,7740.90185546875
2024-09-26,4512.9755859375,1853.427734375,1357.4136962890625,2590.0,5869.796875,6978.29248046875,7744.51611328125
2024-09-27,4384.03369140625,1917.1697998046875,1400.2794189453125,2700.0,5767.53564453125,6930.0,7696.916015625
2024-09-30,4341.05322265625,1868.1373291015625,1409.80517578125,2720.0,5665.27392578125,6809.26806640625,7527.92919921875
2024-10-01,4448.5048828125,1922.0731201171875,1428.8565673828125,2690.0,5767.53564453125,6930.0,7642.1328125
2024-10-02,4427.01416015625,1897.556884765625,1462.196533203125,2730.0,5706.1787109375,6833.41455078125,7563.26220703125
2024-10-03,4512.9755859375,1877.94384765625,1462.196533203125,2690.0,5767.53564453125,6857.560546875,7543.828125
2024-10-04,4427.01416015625,1868.1373291015625,1452.6707763671875,2680.0,5685.72705078125,6809.26806640625,7496.0908203125
2024-10-07,4384.03369140625,1907.36328125,1471.7222900390625,2710.0,5624.36962890625,6688.53662109375,7504.134765625
2024-10-08,4491.48583984375,1863.2340087890625,1452.6707763671875,2580.0,5787.98779296875,6760.9755859375,7557.14208984375
2024-10-09,4362.54296875,1873.0406494140625,1443.1451416015625,2550.0,5685.72705078125,6688.53662109375,7501.28515625
2024-10-10,4405.5244140625,1873.0406494140625,1462.196533203125,2560.0,5685.72705078125,6785.12158203125,7480.080078125
2024-10-11,4362.54296875,1897.556884765625,1490.773681640625,2540.0,5685.72705078125,6760.9755859375,7520.60205078125
2024-10-14,4321.34619140625,1897.556884765625,1552.6907958984375,2530.0,5665.27392578125,6809.26806640625,7559.65478515625
2024-10-15,4321.34619140625,1902.460205078125,1524.1136474609375,2510.0,5767.53564453125,6954.14599609375,7626.951171875
2024-10-16,4347.64208984375,1887.7503662109375,1495.5364990234375,2530.0,5726.63134765625,6930.0,7648.93994140625
2024-10-17,4338.87646484375,1912.2666015625,1543.1650390625,2550.0,5910.70166015625,6930.0,7735.0390625
2024-10-18,4312.58056640625,1853.427734375,1547.927978515625,2520.0,5869.796875,7171.46337890625,7760.06005859375
2024-10-21,4470.357421875,1833.8145751953125,1609.8450927734375,2560.0,5890.2490234375,7147.31689453125,7772.59619140625
2024-10-22,4623.75244140625,1828.9114990234375,1590.7935791015625,2570.0,5787.98779296875,7171.46337890625,7788.98291015625
2024-10-23,4645.666015625,1809.29833984375,1571.7421875,2530.0,5787.98779296875,7243.90234375,7787.56494140625
2024-10-24,4623.75244140625,1804.39501953125,1543.1650390625,2530.0,5706.1787109375,7268.04833984375,7716.548828125
2024-10-25,4579.92578125,1794.5885009765625,1509.8250732421875,2450.0,5767.53564453125,7243.90234375,7694.66015625
2024-10-28,4601.8388671875,1804.39501953125,1533.639404296875,2420.0,5583.46533203125,7268.04833984375,7634.630859375
2024-10-29,4492.271484375,1779.8787841796875,1538.4022216796875,2360.0,5583.46533203125,7316.34130859375,7606.60009765625
2024-10-30,4558.01171875,1784.7823486328125,1552.6907958984375,2390.0,5522.10888671875,7219.755859375,7569.85009765625
2024-10-31,4470.357421875,1774.9755859375,1524.1136474609375,2420.0,5481.2041015625,7340.48779296875,7574.01904296875
2024-11-01,4448.4443359375,1858.3309326171875,1447.907958984375,2350.0,5440.2998046875,7050.7314453125,7505.2568359375
2024-11-04,4492.271484375,1926.9764404296875,1452.6707763671875,2320.0,5522.10888671875,7195.609375,7479.5029296875
2024-11-05,4536.09814453125,1980.9122314453125,1500.2994384765625,2300.0,5665.27392578125,7606.09716796875,7491.93115234375
2024-11-06,4426.53076171875,1966.2025146484375,1466.9593505859375,2270.0,5358.49072265625,7533.658203125,7383.8681640625
2024-11-07,4382.7041015625,1922.0731201171875,1500.2994384765625,2270.0,5256.2294921875,7630.24365234375,7243.85986328125
2024-11-08,4347.64208984375,1877.94384765625,1509.8250732421875,2240.0,5174.42041015625,7437.07275390625,7287.19091796875
2024-11-11,4356.4072265625,1833.8145751953125,1457.4337158203125,2200.0,5194.8720703125,7533.658203125,7266.4599609375
2024-11-12,4356.4072265625,1873.0406494140625,1490.773681640625,2180.0,5215.32470703125,7581.951171875,7321.98583984375
2024-11-13,4404.6171875,1922.0731201171875,1428.8565673828125,2240.0,5256.2294921875,7461.21923828125,7308.6708984375
2024-11-14,4338.87646484375,1877.94384765625,1409.80517578125,2180.0,5215.32470703125,7437.07275390625,7214.56103515625
2024-11-15,4330.111328125,1922.0731201171875,1333.5994873046875,2100.0,5194.8720703125,7461.21923828125,7161.2578125
2024-11-18,4321.34619140625,1814.201904296875,1328.8365478515625,2010.0,5174.42041015625,7461.21923828125,7134.27685546875
2024-11-19,4356.4072265625,1819.1048583984375,1405.042236328125,2080.0,5113.0634765625,7533.658203125,7195.71484375
2024-11-20,4382.7041015625,1809.29833984375,1400.2794189453125,2150.0,5092.61181640625,7533.658203125,7180.3349609375
2024-11-21,4286.28466796875,1804.39501953125,1419.330810546875,2100.0,5031.25439453125,7364.6337890625,7140.912109375
2024-11-22,4303.8154296875,1838.7178955078125,1381.22802734375,2050.0,5113.0634765625,7219.755859375,7195.56494140625
2024-11-25,4536.09814453125,1848.5244140625,1414.5679931640625,2030.0,5378.94287109375,7340.48779296875,7314.10791015625
2024-11-26,4514.18505859375,1799.4920654296875,1381.22802734375,2000.0,5235.77685546875,7388.7802734375,7245.88818359375
2024-11-28,4492.271484375,2148.349609375,1352.65087890625,1930.0,5276.681640625,7388.7802734375,7200.1572265625
2024-11-29,4470.357421875,1619.046142578125,1362.1766357421875,1840.0,5031.25439453125,7292.19482421875,7114.26611328125
2024-12-02,4330.111328125,1798.0751953125,1343.1251220703125,1840.0,4908.541015625,7292.19482421875,7046.98583984375
2024-12-03,4492.271484375,1836.99462890625,1381.22802734375,1860.0,5133.51611328125,7509.51220703125,7196.01708984375
2024-12-04,4579.92578125,1836.99462890625,1395.5166015625,1930.0,5215.32470703125,7581.951171875,7326.76416015625
2024-12-05,4558.01171875,1821.4268798828125,1419.330810546875,1920.0,5031.25439453125,7606.09716796875,7313.31298828125
2024-12-06,4514.18505859375,1790.291259765625,1414.5679931640625,1910.0,5092.61181640625,7654.39013671875,7382.78515625
2024-12-09,4579.92578125,2086.078857421875,1419.330810546875,1920.0,5215.32470703125,7920.0,7437.73095703125
2024-12-10,4579.92578125,2124.998046875,1547.927978515625,1990.0,5153.9677734375,7871.70703125,7453.287109375
2024-12-11,4601.8388671875,2031.591552734375,1524.1136474609375,1985.0,5153.9677734375,7920.0,7464.751953125
2024-12-12,4470.357421875,1969.3204345703125,1538.4022216796875,1945.0,5010.80224609375,7920.0,7394.23779296875
2024-12-13,4492.271484375,2008.2398681640625,1509.8250732421875,1925.0,4928.99267578125,7895.853515625,7324.7890625
2024-12-16,4492.271484375,2023.8076171875,1486.0108642578125,1900.0,4969.8974609375,7847.560546875,7258.630859375
2024-12-17,4365.1728515625,1953.752685546875,1438.3822021484375,1840.0,4867.63671875,7775.12158203125,7157.73193359375
2024-12-18,4382.7041015625,2016.023681640625,1443.1451416015625,1760.0,4765.375,7557.8046875,7107.875
2024-12-19,4277.5185546875,1977.1043701171875,1400.2794189453125,1615.0,4642.662109375,7388.7802734375,6977.23779296875
2024-12-20,4268.75341796875,1984.88818359375,1352.65087890625,1595.0,4642.662109375,7364.6337890625,6983.865234375
2024-12-23,4338.87646484375,1977.1043701171875,1385.9908447265625,1630.0,4765.375,7461.21923828125,7096.44482421875
2024-12-24,4277.5185546875,1953.752685546875,1366.939453125,1580.0,4704.0185546875,7364.6337890625,7065.74609375
